,index,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,churned_within_30_days,p0,p1
27,173926,7.23849684089,5.37989735354,3.17805383035,3.295836866,2.7080502011000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574599997,2.5649493574599997,106,1.03969940625,c,a,0,0.9924435079097748,0.007556492090225242
28,140012,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,1.07689901256,c,a,0,0.8829168558120728,0.1170831441879272
29,144292,5.89715386764,4.21950770518,1.60943791243,1.7917594692299998,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,1.60943791243,103,1.01124916107,a,a,0,0.9867386400699616,0.013261359930038408
30,140049,5.41164605186,3.8501476017100003,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,103,1.06654375865,c,a,0,0.96248140335083,0.0375185966491699
31,113732,7.86863689418,4.98360662171,3.17805383035,3.2580965380199998,1.3862943611200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.3862943611200003,106,1.03969940625,c,a,0,0.9865283489227294,0.013471651077270552
32,154077,6.787844982309999,4.9767337424199996,2.19722457734,2.19722457734,0.6931471805600001,1.3862943611200003,0.0,1.3862943611200003,0.0,0.0,0.0,0.0,2.7080502011000003,2.94443897917,106,1.2200637904,c,b,0,0.9959780395030976,0.00402196049690251
33,142992,7.54327334671,5.19849703127,4.3174881135400005,4.24849524205,2.7080502011000003,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,2.7725887222400005,3.13549421593,103,1.0961277846700002,c,a,0,0.9940787672996519,0.005921232700347946
34,160615,3.5835189384599997,2.19722457734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.1715866309,c,a,0,0.8794915616512299,0.12050843834877012
35,116176,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.0429871515200002,c,b,0,1.0,0.0
36,151275,7.81963630237,5.70378247466,2.19722457734,2.3978952728,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2580965380199998,3.36729582999,103,0.943699774259,c,a,0,0.9910333216190338,0.008966678380966209
37,176344,6.86484777797,4.09434456222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594692299998,1.94591014906,106,0.995346748484,c,b,0,0.9929669857025146,0.007033014297485375
38,114734,6.626717749249999,4.7957905456,2.3025850929900002,2.3978952728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7725887222400005,3.13549421593,106,1.0675076159399999,c,b,0,0.9953619420528412,0.004638057947158769
39,117598,5.0106352941,3.4657359027999997,1.60943791243,1.60943791243,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.09861228867,106,1.00997120145,c,a,0,0.9752716064453124,0.02472839355468748
40,172978,6.767343125269999,4.962844630259999,1.7917594692299998,2.19722457734,0.6931471805600001,0.0,0.0,1.94591014906,0.0,0.0,0.0,0.0,2.63905732962,2.7080502011000003,106,0.996721324342,c,c,0,0.9965757369995116,0.003424263000488259
41,154207,7.54855597917,5.29330482472,2.19722457734,2.7080502011000003,0.0,0.0,0.0,1.3862943611200003,0.0,0.0,0.0,0.0,2.3978952728,2.48490664979,106,1.06165353948,c,a,0,0.9879741549491884,0.012025845050811723
42,110290,5.03043792139,3.21887582487,1.09861228867,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.09861228867,106,1.00868502338,c,a,0,0.9729454100131988,0.027054589986801103
43,145213,6.16541785423,4.29045944115,1.3862943611200003,1.3862943611200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,1.60943791243,103,1.05765340614,c,a,0,0.9833457767963408,0.01665422320365906
44,146855,8.101980731849999,5.19849703127,1.60943791243,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13549421593,3.33220451018,103,1.0283327113,c,b,0,0.99800888299942,0.0019911170005798558
45,139558,2.8903717579,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.0,0.0,0.0,103,1.10187766733,c,a,1,0.30647663921117785,0.6935233607888222
46,140210,8.51639287125,5.793013608380001,2.3978952728,2.3025850929900002,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8903717579,3.5553480614899997,103,1.11059191698,c,a,0,0.9924139261245728,0.007586073875427202
47,170479,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.07597947071,c,a,0,0.8921843051910401,0.10781569480895993
48,176909,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.97503946464,c,a,0,0.8921843051910401,0.10781569480895993
49,160140,6.9697906699,5.267858159059999,1.60943791243,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4011973816600003,3.5553480614899997,106,1.18644903749,c,b,0,0.99800888299942,0.0019911170005798558
50,110723,6.8700534118,3.6375861597300005,0.6931471805600001,1.3862943611200003,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.13739507127,c,a,0,0.9691701650619506,0.03082983493804936
51,165330,6.72383244082,4.86753445046,2.63905732962,2.63905732962,0.6931471805600001,0.0,0.0,1.09861228867,0.0,0.0,0.0,1.3862943611200003,1.7917594692299998,1.7917594692299998,106,1.13189644315,c,b,0,0.9965757369995116,0.003424263000488259
52,150410,7.922623574219999,5.1298987149199995,3.76120011569,3.8712010109099997,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13549421593,3.7841896339199996,103,1.00345596736,a,a,0,0.9926818132400512,0.007318186759948775
53,171560,8.41803561988,5.902633333400001,2.9957322735500003,3.21887582487,2.63905732962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8903717579,3.21887582487,106,1.0606609816099999,c,a,0,0.9937365770339964,0.0062634229660034615
54,148452,7.2591161281,4.682131227119999,2.19722457734,0.0,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,1.7917594692299998,103,0.992568926052,c,a,0,0.98406702876091,0.015932971239089988
55,119617,7.150701457589999,4.7449321283599994,3.13549421593,3.2580965380199998,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3025850929900002,2.48490664979,106,1.00997120145,c,a,0,0.9897727370262146,0.0102272629737854
56,172295,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.0556229318500001,c,a,0,0.8921843051910401,0.10781569480895993
57,169115,5.73657229748,4.00733318523,1.94591014906,0.0,1.7917594692299998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94591014906,2.19722457734,106,1.0876158617799998,c,a,0,0.9824147522449492,0.01758524775505066
58,110762,5.80513496892,3.4657359027999997,2.0794415416799996,2.0794415416799996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.09861228867,106,1.05149907441,c,a,0,0.9801332175731658,0.01986678242683415
59,155810,6.006353159600001,4.2341065046,1.09861228867,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594692299998,1.7917594692299998,106,1.22537383682,c,a,0,0.9725108742713928,0.027489125728607174
60,161277,2.48490664979,1.94591014906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.0,0.0,0.0,0.0,106,1.1766644777,b,a,0,0.856165412068367,0.14383458793163295
61,141644,5.407171771460001,3.7135720667000003,0.6931471805600001,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,1.60943791243,103,1.06362399877,c,a,0,0.9696093678474428,0.030390632152557332
62,159805,4.7621739348,3.21887582487,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611200003,1.3862943611200003,106,1.1827006011299999,c,b,0,0.9929742455482484,0.007025754451751687
63,119210,7.8732170548600005,5.6058020663,2.3978952728,2.3025850929900002,2.3025850929900002,1.7917594692299998,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,3.0910424533599996,3.17805383035,106,1.00078926119,c,b,0,0.9977651715278626,0.0022348284721374068
64,166227,9.25407013484,5.9939614273099995,3.61091791264,3.7841896339199996,2.9957322735500003,0.0,0.0,2.19722457734,0.0,0.0,0.0,0.0,3.0910424533599996,3.4657359027999997,106,1.1394186973,c,a,0,0.994544553756714,0.005455446243286088
65,155544,1.09861228867,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.1947619223700001,c,a,0,0.8847026646137237,0.11529733538627628
66,115551,6.18001665365,3.5263605246199994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.0329571947799998,b,a,0,0.9247703909873962,0.07522960901260377
67,154767,3.9120230054300005,2.0794415416799996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.06264119581,c,b,0,0.9903104901313782,0.009689509868621826
68,103686,3.5835189384599997,2.0794415416799996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.19879228546,c,a,0,0.9134226202964782,0.08657737970352175
69,169007,6.695798917059999,3.5835189384599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.0713172549299999,c,a,0,0.920272308588028,0.079727691411972
70,147438,3.7841896339199996,2.7080502011000003,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,103,0.912869638294,c,a,0,0.8859807252883911,0.11401927471160887
71,110933,3.6375861597300005,2.9957322735500003,1.60943791243,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.08322008044,c,a,0,0.9676857471466064,0.03231425285339351
72,171687,5.786897381369999,3.43398720449,0.0,0.0,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.05866096494,c,a,0,0.9491216242313384,0.0508783757686615
73,158033,6.561030665900001,4.66343909411,1.94591014906,0.0,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63905732962,2.94443897917,106,1.20947443581,c,b,0,0.9962204217910766,0.0037795782089233843
74,148347,7.39203156751,4.510859506519999,2.94443897917,2.7725887222400005,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.998086517356,c,a,0,0.9837351322174072,0.016264867782592732
75,115392,5.0369526024099995,3.4657359027999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.05149907441,c,b,0,0.9985385537147522,0.0014614462852478027
76,153095,6.150602768450001,4.394449154669999,1.3862943611200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080502011000003,2.7725887222400005,106,1.01378084044,c,a,0,0.9824795305728912,0.01752046942710872
77,133642,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,1.1922010679200001,c,a,0,0.8617764830589294,0.1382235169410706
78,165193,6.6240652278,4.54329478227,2.5649493574599997,2.3025850929900002,1.94591014906,0.0,0.0,0.6931471805600001,0.6931471805600001,0.6931471805600001,0.0,0.0,2.19722457734,2.3978952728,106,1.12695792063,c,a,0,0.988936686515808,0.011063313484191872
79,154349,5.71042701737,3.76120011569,0.0,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.2173549453799999,c,b,0,0.8947839617729187,0.10521603822708124
80,176447,5.67675380227,4.1743872699,1.94591014906,1.7917594692299998,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611200003,1.3862943611200003,106,0.9868947866259999,c,a,0,0.9846997737884522,0.015300226211547809
81,167948,5.9889614168900005,4.00733318523,1.3862943611200003,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594692299998,2.3978952728,106,1.1002516421100001,c,a,0,0.9832253813743592,0.01677461862564089
82,173745,5.60947179518,3.76120011569,1.60943791243,0.6931471805600001,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594692299998,2.0794415416799996,106,1.06557523376,c,a,0,0.9796988308429718,0.020301169157028176
83,146849,4.04305126783,2.3025850929900002,0.0,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,103,0.9210340371979999,c,a,0,0.9120018303394316,0.08799816966056828
84,113053,7.95191138185,4.9767337424199996,2.0794415416799996,2.19722457734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7725887222400005,3.04452243772,106,1.08674440071,c,b,0,0.996852958202362,0.0031470417976379172
85,168134,6.432940092740001,3.97029191355,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594692299998,1.7917594692299998,106,1.1226256212799999,c,b,0,0.991649568080902,0.0083504319190979
86,156946,6.72743172485,5.35185813348,3.2580965380199998,3.2580965380199998,1.09861228867,0.0,0.0,2.7725887222400005,0.0,0.0,0.0,1.60943791243,2.5649493574599997,2.5649493574599997,106,1.2339221465,c,a,0,0.9903840422630309,0.009615957736968994
87,158600,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.20323143194,a,a,0,0.8842128872871399,0.11578711271286013
88,140003,8.41272116982,5.5947113796000005,3.7841896339199996,4.02535169074,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21887582487,4.04305126783,103,1.0977875452299999,c,a,0,0.9955826938152312,0.0044173061847686546
89,163724,6.4536249988900005,4.70048036579,2.3978952728,2.3025850929900002,1.7917594692299998,0.0,0.0,1.60943791243,0.6931471805600001,0.6931471805600001,0.0,0.0,2.19722457734,2.19722457734,106,1.14142205295,c,a,0,0.960617059469223,0.03938294053077696
90,151046,7.86595541393,5.45532111536,4.18965474203,4.510859506519999,1.7917594692299998,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,0.0,0.0,2.94443897917,3.295836866,103,0.992568926052,c,a,0,0.9907598674297332,0.00924013257026668
91,148864,6.990256500489999,3.8286413964899997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.0,1.09861228867,1.09861228867,103,0.976560384517,c,a,1,0.2752210013568401,0.7247789986431599
92,156617,6.510258340519999,4.4308167988400005,1.7917594692299998,1.7917594692299998,0.6931471805600001,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594692299998,1.94591014906,106,1.20947443581,c,b,0,0.9965178668498992,0.003482133150100708
93,114158,6.12249280951,4.1743872699,1.60943791243,1.7917594692299998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,1.60943791243,106,1.08934747433,c,a,0,0.9832253813743592,0.01677461862564089
94,151851,6.14418563413,3.8501476017100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.09861228867,103,0.914942195701,c,a,0,0.9403410077095032,0.05965899229049688
95,165204,8.49902922079,5.58349630878,2.0794415416799996,2.5649493574599997,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13549421593,4.06044301055,106,1.12695792063,c,a,0,0.9924139261245728,0.007586073875427202
96,161723,7.23273313618,4.78749174278,1.7917594692299998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080502011000003,2.9957322735500003,106,1.1710143844399998,c,a,0,0.9764375746250152,0.023562425374984763
97,173547,6.129050210060001,3.4965075614699996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.02715968741,b,a,0,0.9247703909873962,0.07522960901260377
98,140852,6.36818718635,4.73619844839,1.94591014906,1.94591014906,1.09861228867,1.09861228867,0.0,1.3862943611200003,0.0,0.0,0.0,0.0,1.94591014906,2.0794415416799996,103,1.0884835420999999,c,a,0,0.983791559934616,0.016208440065383908
99,119817,7.26262860097,4.44265125649,1.09861228867,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3025850929900002,3.2580965380199998,106,0.9939626599150001,c,a,0,0.9749584317207336,0.0250415682792664
100,112802,2.48490664979,1.7917594692299998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.0876158617799998,c,b,0,0.9992329955101014,0.0007670044898986372
101,158912,7.162397497360001,5.29831736655,1.7917594692299998,1.94591014906,1.3862943611200003,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,2.7080502011000003,3.21887582487,106,1.20323143194,c,b,0,0.9962552607059478,0.003744739294052168
102,172407,6.71417052991,4.98360662171,2.0794415416799996,2.19722457734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080502011000003,2.83321334406,106,1.0805354763700001,c,a,0,0.9878390312194824,0.012160968780517534
103,150556,6.927557906280001,4.94164242261,2.7725887222400005,0.0,2.7080502011000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04452243772,3.295836866,103,0.9400960731579999,c,a,0,0.9855933189392091,0.014406681060791016
104,150228,7.1981835771,5.08759633523,3.04452243772,2.7725887222400005,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83321334406,3.17805383035,103,1.00739052048,c,a,0,0.9931657791137696,0.006834220886230424
105,155651,3.295836866,2.3978952728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.2236194396100002,c,a,0,0.8872190058231354,0.1127809941768646
106,115259,6.4967749901900005,4.2341065046,1.3862943611200003,1.3862943611200003,1.3862943611200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.0494048144299999,b,a,0,0.9773714780807496,0.022628521919250463
107,172157,5.48893772616,3.97029191355,1.3862943611200003,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416799996,2.0794415416799996,106,1.05253803778,c,a,0,0.9832253813743592,0.01677461862564089
108,146434,7.295735072749999,5.48893772616,2.7725887222400005,2.8903717579,0.0,0.0,0.0,2.3025850929900002,0.0,0.0,0.0,0.0,3.2580965380199998,3.43398720449,103,1.05866096494,c,c,0,0.998151272535324,0.0018487274646759035
109,133106,5.56452040732,4.04305126783,0.6931471805600001,1.09861228867,0.6931471805600001,0.0,0.0,1.09861228867,0.0,0.6931471805600001,0.0,0.0,1.60943791243,1.60943791243,103,1.18215932881,c,a,0,0.9660735666751862,0.03392643332481382
110,170112,7.296413268769999,4.488636369730001,2.0794415416799996,1.7917594692299998,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,0.0,0.0,0.6931471805600001,1.09861228867,106,1.02715968741,c,a,0,0.9770265817642212,0.02297341823577881
111,152973,2.9957322735500003,2.0794415416799996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.07412760563,c,a,0,0.921093225479126,0.07890677452087402
112,156045,6.14418563413,3.13549421593,2.48490664979,0.0,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.09861228867,106,1.22926585153,c,b,0,0.9921700656414032,0.007829934358596802
113,113892,3.73766961828,2.3025850929900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.09861228867,106,1.07781434596,c,a,0,0.9302260041236876,0.06977399587631228
114,164038,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.14208540347,a,b,0,0.992134690284729,0.007865309715270996
115,176765,7.07749805357,4.53259949315,1.7917594692299998,1.94591014906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611200003,1.3862943611200003,106,0.9868947866259999,c,a,0,0.9864040493965148,0.013595950603485065
116,174951,5.64897423816,4.18965474203,0.6931471805600001,1.09861228867,0.6931471805600001,0.6931471805600001,0.0,1.09861228867,0.0,0.0,0.0,0.0,1.94591014906,2.0794415416799996,106,1.01875004016,c,b,0,0.9860018730163574,0.013998126983642556
117,171950,4.02535169074,2.83321334406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.08586912579,c,b,0,0.9903104901313782,0.009689509868621826
