,index,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,churned_within_30_days,p0,p1
17,116620,6.115892125479999,4.11087386417,2.63905732962,2.83321334406,0.6931471805600001,0.0,0.0,0.0,0.6931471805600001,0.0,0.6931471805600001,0.0,1.94591014906,2.19722457734,106,1.0329571947799998,c,a,0,0.9810928208732632,0.018907179126736867
18,117907,6.931471805599999,5.099866427819999,1.94591014906,1.94591014906,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,0.0,0.0,3.21887582487,3.4657359027999997,106,1.01997328556,c,a,0,0.9734779009874244,0.02652209901257573
19,119579,6.74641212857,4.948759890380001,2.19722457734,2.83321334406,1.60943791243,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,0.0,0.0,2.5649493574599997,3.0910424533599996,106,0.9939626599150001,c,a,0,0.9756815534609662,0.024318446539033846
20,157966,6.67834211465,4.804021044730001,0.6931471805600001,0.0,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,2.83321334406,2.9957322735500003,106,1.20994669105,c,b,0,0.9591463811764046,0.040853618823595374
21,144287,4.70953020131,3.13549421593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.9210340371979999,c,a,0,0.9446049394866748,0.05539506051332525
22,150298,4.770684624469999,3.61091791264,1.3862943611200003,1.3862943611200003,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,1.60943791243,103,0.9939626599150001,c,a,0,0.9726365293312186,0.0273634706687814
23,102650,3.8286413964899997,2.94443897917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.04834940301,c,a,0,0.9495925660967502,0.0504074339032498
24,161306,4.59511985013,2.7725887222400005,0.6931471805600001,0.0,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.19064866686,c,a,0,0.9455481560445208,0.05445184395547911
25,131126,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,1.20565570405,a,a,0,0.9367290813942429,0.06327091860575701
26,167783,4.53259949315,2.3025850929900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.04407116502,c,b,0,0.9810867533655157,0.01891324663448431
27,173926,7.23849684089,5.37989735354,3.17805383035,3.295836866,2.7080502011000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574599997,2.5649493574599997,106,1.03969940625,c,a,0,0.9765626447751382,0.023437355224861827
28,140012,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,1.07689901256,c,a,0,0.9314360290444652,0.06856397095553493
29,144292,5.89715386764,4.21950770518,1.60943791243,1.7917594692299998,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,1.60943791243,103,1.01124916107,a,a,0,0.9726365293312186,0.0273634706687814
30,140049,5.41164605186,3.8501476017100003,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,103,1.06654375865,c,a,0,0.9636992479748804,0.03630075202511946
31,113732,7.86863689418,4.98360662171,3.17805383035,3.2580965380199998,1.3862943611200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.3862943611200003,106,1.03969940625,c,a,0,0.9765626447751382,0.023437355224861827
32,154077,6.787844982309999,4.9767337424199996,2.19722457734,2.19722457734,0.6931471805600001,1.3862943611200003,0.0,1.3862943611200003,0.0,0.0,0.0,0.0,2.7080502011000003,2.94443897917,106,1.2200637904,c,b,0,0.9789144916544872,0.021085508345512868
33,142992,7.54327334671,5.19849703127,4.3174881135400005,4.24849524205,2.7080502011000003,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,2.7725887222400005,3.13549421593,103,1.0961277846700002,c,a,0,0.9765626447751382,0.023437355224861827
34,160615,3.5835189384599997,2.19722457734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.1715866309,c,a,0,0.8438246524828704,0.15617534751712955
35,116176,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.0429871515200002,c,b,0,0.9810867533655157,0.01891324663448431
36,151275,7.81963630237,5.70378247466,2.19722457734,2.3978952728,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2580965380199998,3.36729582999,103,0.943699774259,c,a,0,0.9748005523193478,0.02519944768065224
37,176344,6.86484777797,4.09434456222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594692299998,1.94591014906,106,0.995346748484,c,b,0,0.9810867539185136,0.018913246081486253
38,114734,6.626717749249999,4.7957905456,2.3025850929900002,2.3978952728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7725887222400005,3.13549421593,106,1.0675076159399999,c,b,0,0.981077348308682,0.018922651691317918
39,117598,5.0106352941,3.4657359027999997,1.60943791243,1.60943791243,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.09861228867,106,1.00997120145,c,a,0,0.973154809659847,0.02684519034015304
40,172978,6.767343125269999,4.962844630259999,1.7917594692299998,2.19722457734,0.6931471805600001,0.0,0.0,1.94591014906,0.0,0.0,0.0,0.0,2.63905732962,2.7080502011000003,106,0.996721324342,c,c,0,0.979891908811158,0.02010809118884201
41,154207,7.54855597917,5.29330482472,2.19722457734,2.7080502011000003,0.0,0.0,0.0,1.3862943611200003,0.0,0.0,0.0,0.0,2.3978952728,2.48490664979,106,1.06165353948,c,a,0,0.9729999925155748,0.027000007484425152
42,110290,5.03043792139,3.21887582487,1.09861228867,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.09861228867,106,1.00868502338,c,a,0,0.9636992479748804,0.03630075202511946
43,145213,6.16541785423,4.29045944115,1.3862943611200003,1.3862943611200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,1.60943791243,103,1.05765340614,c,a,0,0.971780054526124,0.028219945473875963
44,146855,8.101980731849999,5.19849703127,1.60943791243,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13549421593,3.33220451018,103,1.0283327113,c,b,0,0.9806617039499722,0.019338296050027792
45,139558,2.8903717579,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.0,0.0,0.0,103,1.10187766733,c,a,1,0.288710087894569,0.7112899121054309
46,140210,8.51639287125,5.793013608380001,2.3978952728,2.3025850929900002,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8903717579,3.5553480614899997,103,1.11059191698,c,a,0,0.9764847649416888,0.023515235058311358
47,170479,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.07597947071,c,a,0,0.9314360290444652,0.06856397095553493
48,176909,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.97503946464,c,a,0,0.9314360290444652,0.06856397095553493
49,160140,6.9697906699,5.267858159059999,1.60943791243,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4011973816600003,3.5553480614899997,106,1.18644903749,c,b,0,0.9803529159264356,0.01964708407356449
50,110723,6.8700534118,3.6375861597300005,0.6931471805600001,1.3862943611200003,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.13739507127,c,a,0,0.9602361010622832,0.03976389893771698
51,165330,6.72383244082,4.86753445046,2.63905732962,2.63905732962,0.6931471805600001,0.0,0.0,1.09861228867,0.0,0.0,0.0,1.3862943611200003,1.7917594692299998,1.7917594692299998,106,1.13189644315,c,b,0,0.9806617039499722,0.019338296050027792
52,150410,7.922623574219999,5.1298987149199995,3.76120011569,3.8712010109099997,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13549421593,3.7841896339199996,103,1.00345596736,a,a,0,0.9765626447751382,0.023437355224861827
53,171560,8.41803561988,5.902633333400001,2.9957322735500003,3.21887582487,2.63905732962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8903717579,3.21887582487,106,1.0606609816099999,c,a,0,0.97733743073336,0.02266256926664017
54,148452,7.2591161281,4.682131227119999,2.19722457734,0.0,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,1.7917594692299998,103,0.992568926052,c,a,0,0.9726365293312186,0.0273634706687814
55,119617,7.150701457589999,4.7449321283599994,3.13549421593,3.2580965380199998,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3025850929900002,2.48490664979,106,1.00997120145,c,a,0,0.9754974577971318,0.02450254220286815
56,172295,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.0556229318500001,c,a,0,0.9314360290444652,0.06856397095553493
57,169115,5.73657229748,4.00733318523,1.94591014906,0.0,1.7917594692299998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94591014906,2.19722457734,106,1.0876158617799998,c,a,0,0.9726365293312186,0.0273634706687814
58,110762,5.80513496892,3.4657359027999997,2.0794415416799996,2.0794415416799996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.09861228867,106,1.05149907441,c,a,0,0.9733154602838446,0.026684539716155416
59,155810,6.006353159600001,4.2341065046,1.09861228867,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594692299998,1.7917594692299998,106,1.22537383682,c,a,0,0.9690971928046164,0.03090280719538362
60,161277,2.48490664979,1.94591014906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.0,0.0,0.0,0.0,106,1.1766644777,b,a,0,0.8845340115657957,0.11546598843420428
61,141644,5.407171771460001,3.7135720667000003,0.6931471805600001,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,1.60943791243,103,1.06362399877,c,a,0,0.9645958761652,0.03540412383480005
62,159805,4.7621739348,3.21887582487,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611200003,1.3862943611200003,106,1.1827006011299999,c,b,0,0.9809786803918648,0.019021319608135138
63,119210,7.8732170548600005,5.6058020663,2.3978952728,2.3025850929900002,2.3025850929900002,1.7917594692299998,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,3.0910424533599996,3.17805383035,106,1.00078926119,c,b,0,0.9806617039499722,0.019338296050027792
64,166227,9.25407013484,5.9939614273099995,3.61091791264,3.7841896339199996,2.9957322735500003,0.0,0.0,2.19722457734,0.0,0.0,0.0,0.0,3.0910424533599996,3.4657359027999997,106,1.1394186973,c,a,0,0.9753662509409464,0.02463374905905344
65,155544,1.09861228867,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.1947619223700001,c,a,0,0.9204568248097932,0.07954317519020672
66,115551,6.18001665365,3.5263605246199994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.0329571947799998,b,a,0,0.9495925660967502,0.0504074339032498
67,154767,3.9120230054300005,2.0794415416799996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.06264119581,c,b,0,0.9810867533655157,0.01891324663448431
68,103686,3.5835189384599997,2.0794415416799996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.19879228546,c,a,0,0.9302775669839044,0.06972243301609551
69,169007,6.695798917059999,3.5835189384599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.0713172549299999,c,a,0,0.9495925660967502,0.0504074339032498
70,147438,3.7841896339199996,2.7080502011000003,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,103,0.912869638294,c,a,0,0.9039378227638108,0.09606217723618912
71,110933,3.6375861597300005,2.9957322735500003,1.60943791243,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.08322008044,c,a,0,0.95920777780739,0.04079222219261017
72,171687,5.786897381369999,3.43398720449,0.0,0.0,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.05866096494,c,a,0,0.9495925660967502,0.0504074339032498
73,158033,6.561030665900001,4.66343909411,1.94591014906,0.0,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63905732962,2.94443897917,106,1.20947443581,c,b,0,0.9805482127206911,0.019451787279308824
74,148347,7.39203156751,4.510859506519999,2.94443897917,2.7725887222400005,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.998086517356,c,a,0,0.9744507145832182,0.025549285416781774
75,115392,5.0369526024099995,3.4657359027999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.05149907441,c,b,0,0.9810867533655157,0.01891324663448431
76,153095,6.150602768450001,4.394449154669999,1.3862943611200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080502011000003,2.7725887222400005,106,1.01378084044,c,a,0,0.971780054526124,0.028219945473875963
77,133642,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,1.1922010679200001,c,a,1,0.5393544669744039,0.4606455330255961
78,165193,6.6240652278,4.54329478227,2.5649493574599997,2.3025850929900002,1.94591014906,0.0,0.0,0.6931471805600001,0.6931471805600001,0.6931471805600001,0.0,0.0,2.19722457734,2.3978952728,106,1.12695792063,c,a,0,0.9738806337503378,0.026119366249662164
79,154349,5.71042701737,3.76120011569,0.0,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.2173549453799999,c,b,0,0.9810867428585496,0.018913257141450267
80,176447,5.67675380227,4.1743872699,1.94591014906,1.7917594692299998,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611200003,1.3862943611200003,106,0.9868947866259999,c,a,0,0.9726365293312186,0.0273634706687814
81,167948,5.9889614168900005,4.00733318523,1.3862943611200003,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594692299998,2.3978952728,106,1.1002516421100001,c,a,0,0.971780054526124,0.028219945473875963
82,173745,5.60947179518,3.76120011569,1.60943791243,0.6931471805600001,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594692299998,2.0794415416799996,106,1.06557523376,c,a,0,0.9726365293312186,0.0273634706687814
83,146849,4.04305126783,2.3025850929900002,0.0,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,103,0.9210340371979999,c,a,0,0.911135512025836,0.08886448797416391
84,113053,7.95191138185,4.9767337424199996,2.0794415416799996,2.19722457734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7725887222400005,3.04452243772,106,1.08674440071,c,b,0,0.9806617039499722,0.019338296050027792
85,168134,6.432940092740001,3.97029191355,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594692299998,1.7917594692299998,106,1.1226256212799999,c,b,0,0.9807277803900346,0.01927221960996539
86,156946,6.72743172485,5.35185813348,3.2580965380199998,3.2580965380199998,1.09861228867,0.0,0.0,2.7725887222400005,0.0,0.0,0.0,1.60943791243,2.5649493574599997,2.5649493574599997,106,1.2339221465,c,a,0,0.97618996826912,0.023810031730879876
87,158600,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.20323143194,a,a,0,0.9367290813942429,0.06327091860575701
88,140003,8.41272116982,5.5947113796000005,3.7841896339199996,4.02535169074,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21887582487,4.04305126783,103,1.0977875452299999,c,a,0,0.9777967357586812,0.02220326424131879
89,163724,6.4536249988900005,4.70048036579,2.3978952728,2.3025850929900002,1.7917594692299998,0.0,0.0,1.60943791243,0.6931471805600001,0.6931471805600001,0.0,0.0,2.19722457734,2.19722457734,106,1.14142205295,c,a,0,0.9725865522911724,0.027413447708827702
90,151046,7.86595541393,5.45532111536,4.18965474203,4.510859506519999,1.7917594692299998,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,0.0,0.0,2.94443897917,3.295836866,103,0.992568926052,c,a,0,0.9770437710139674,0.0229562289860326
91,148864,6.990256500489999,3.8286413964899997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.0,1.09861228867,1.09861228867,103,0.976560384517,c,a,1,0.31236592745791125,0.6876340725420887
92,156617,6.510258340519999,4.4308167988400005,1.7917594692299998,1.7917594692299998,0.6931471805600001,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,1.7917594692299998,1.94591014906,106,1.20947443581,c,b,0,0.9809019736613304,0.01909802633866949
93,114158,6.12249280951,4.1743872699,1.60943791243,1.7917594692299998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60943791243,1.60943791243,106,1.08934747433,c,a,0,0.971780054526124,0.028219945473875963
94,151851,6.14418563413,3.8501476017100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.09861228867,103,0.914942195701,c,a,0,0.9446049394866748,0.05539506051332525
95,165204,8.49902922079,5.58349630878,2.0794415416799996,2.5649493574599997,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13549421593,4.06044301055,106,1.12695792063,c,a,0,0.9764847649416888,0.023515235058311358
96,161723,7.23273313618,4.78749174278,1.7917594692299998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080502011000003,2.9957322735500003,106,1.1710143844399998,c,a,0,0.9703850648506156,0.029614935149384538
97,173547,6.129050210060001,3.4965075614699996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.02715968741,b,a,0,0.9495925660967502,0.0504074339032498
98,140852,6.36818718635,4.73619844839,1.94591014906,1.94591014906,1.09861228867,1.09861228867,0.0,1.3862943611200003,0.0,0.0,0.0,0.0,1.94591014906,2.0794415416799996,103,1.0884835420999999,c,a,0,0.9693615379574136,0.030638462042586512
99,119817,7.26262860097,4.44265125649,1.09861228867,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3025850929900002,3.2580965380199998,106,0.9939626599150001,c,a,0,0.9655271572613846,0.034472842738615436
100,112802,2.48490664979,1.7917594692299998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.0876158617799998,c,b,0,0.9810867533655157,0.01891324663448431
101,158912,7.162397497360001,5.29831736655,1.7917594692299998,1.94591014906,1.3862943611200003,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,2.7080502011000003,3.21887582487,106,1.20323143194,c,b,0,0.9803529159264356,0.01964708407356449
102,172407,6.71417052991,4.98360662171,2.0794415416799996,2.19722457734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7080502011000003,2.83321334406,106,1.0805354763700001,c,a,0,0.9740266363903498,0.025973363609650184
103,150556,6.927557906280001,4.94164242261,2.7725887222400005,0.0,2.7080502011000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04452243772,3.295836866,103,0.9400960731579999,c,a,0,0.9723109312442656,0.027689068755734462
104,150228,7.1981835771,5.08759633523,3.04452243772,2.7725887222400005,1.60943791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83321334406,3.17805383035,103,1.00739052048,c,a,0,0.9765626447751382,0.023437355224861827
105,155651,3.295836866,2.3978952728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.2236194396100002,c,a,0,0.9379801064583256,0.0620198935416743
106,115259,6.4967749901900005,4.2341065046,1.3862943611200003,1.3862943611200003,1.3862943611200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.0494048144299999,b,a,0,0.9719582308323064,0.02804176916769353
107,172157,5.48893772616,3.97029191355,1.3862943611200003,1.09861228867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416799996,2.0794415416799996,106,1.05253803778,c,a,0,0.971780054526124,0.028219945473875963
108,146434,7.295735072749999,5.48893772616,2.7725887222400005,2.8903717579,0.0,0.0,0.0,2.3025850929900002,0.0,0.0,0.0,0.0,3.2580965380199998,3.43398720449,103,1.05866096494,c,c,0,0.979891908811158,0.02010809118884201
109,133106,5.56452040732,4.04305126783,0.6931471805600001,1.09861228867,0.6931471805600001,0.0,0.0,1.09861228867,0.0,0.6931471805600001,0.0,0.0,1.60943791243,1.60943791243,103,1.18215932881,c,a,1,0.7518351536441091,0.2481648463558909
110,170112,7.296413268769999,4.488636369730001,2.0794415416799996,1.7917594692299998,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,0.0,0.0,0.6931471805600001,1.09861228867,106,1.02715968741,c,a,0,0.9723140952344672,0.027685904765532718
111,152973,2.9957322735500003,2.0794415416799996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.07412760563,c,a,0,0.9314360290444652,0.06856397095553493
112,156045,6.14418563413,3.13549421593,2.48490664979,0.0,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.09861228867,106,1.22926585153,c,b,0,0.9805482127206911,0.019451787279308824
113,113892,3.73766961828,2.3025850929900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09861228867,1.09861228867,106,1.07781434596,c,a,0,0.940103688793026,0.059896311206973876
114,164038,0.6931471805600001,0.6931471805600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,1.14208540347,a,b,0,0.9810867533655157,0.01891324663448431
115,176765,7.07749805357,4.53259949315,1.7917594692299998,1.94591014906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611200003,1.3862943611200003,106,0.9868947866259999,c,a,0,0.971780054526124,0.028219945473875963
116,174951,5.64897423816,4.18965474203,0.6931471805600001,1.09861228867,0.6931471805600001,0.6931471805600001,0.0,1.09861228867,0.0,0.0,0.0,0.0,1.94591014906,2.0794415416799996,106,1.01875004016,c,b,0,0.9810796096580664,0.018920390341933727
117,171950,4.02535169074,2.83321334406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805600001,0.6931471805600001,106,1.08586912579,c,b,0,0.9810867533655157,0.01891324663448431
